QID,wei_1,wei_2,wei_3
Q1585_C27,0,0,0
Q1585_C28,0,0,0
Q1585_C29,0,0,0
Q1585_C30,0,0,0
Q1585_C31,0,0,0
Q1585_C32,0,0,0
Q1585_C33,0,0,0
Q1585_C34,0,0,0
Q1585_C35,0,0,0
Q1585_C36,0,0,0
Q1585_C37,0,0,0
Q1585_C38,0,0,0
Q1585_C39,0,0,0
Q1585_C40,0,0,0
Q1585_C41,0,0,0
Q1585_C42,0,0,0
Q1585_C43,0,0,0
Q1585_C44,0,0,0
Q1585_C45,0.5683658662,0.5612924594,0.5635267471
Q1585_C46,0,0,0
Q1585_C47,0,0,0
Q1585_C48,0.1825646548,0.1947561199,0.1847664488
Q1585_C49,0,0,0
Q1585_C50,0,0,0
Q1585_C51,0,0,0
Q1585_C52,0,0,0
Q1585_C53,0,0,0
Q1585_C54,0,0,0
Q1585_C55,0,0,0
Q1585_C56,0,0,0
Q1585_C57,0.750930521,0.7560485793,0.748293196
Q1585_C58,0,0,0
Q1585_C59,0,0,0
Q1585_C60,0,0,0
Q1585_C61,0.1825646548,0.1947561199,0.1847664488
Q1585_C62,0,0,0
Q1585_C63,0,0,0
Q1585_C64,0,0,0
Q1585_C65,0,0,0
Q1585_C66,0,0,0
Q1585_C67,0,0,0
Q1585_C68,0,0,0
Q1585_C69,0,0,0
Q1585_C70,0,0,0
Q1585_C71,1,1,1
Q1585_C72,0.750930521,0.7560485793,0.748293196
Q1585_C73,0.750930521,0.7560485793,0.748293196
Q1585_C74,0,0,0
Q1585_C75,0,0,0
Q1585_C76,0,0,0
Q1585_C77,0,0,0
Q1585_C78,0,0,0
Q1585_C79,0,0,0
Q1585_C80,0,0,0
Q1585_C81,0,0,0
Q1585_C82,0,0,0
Q1585_C83,0,0,0
Q1585_C84,0,0,0
Q1585_C85,0,0,0
Q1585_C86,0,0,0
Q1585_C87,0,0,0
Q1585_C88,0,0,0
Q1585_C89,0,0,0
Q1585_C90,0,0,0
Q1585_C91,0,0,0
Q1585_C92,0,0,0
Q1585_C93,0,0,0
Q1585_C94,0.750930521,0.7560485793,0.748293196
Q1585_C95,0.750930521,0.7560485793,0.748293196
Q1585_C96,0,0,0
Q1585_C97,0,0,0
Q1585_C98,0,0,0
Q1585_C99,0,0,0
Q1585_C100,0,0,0
Q1585_C101,0,0,0
Q1585_C102,0,0,0
Q1585_C103,0.5683658662,0.5612924594,0.5635267471
Q1585_C104,0.5683658662,0.5612924594,0.5635267471
Q1585_C105,0,0,0
Q1585_C106,0,0,0
Q1585_C107,0,0,0
Q1585_C108,0.4316341338,0.4387075406,0.4364732529
Q1585_C109,0,0,0
Q1585_C110,0.5683658662,0.5612924594,0.5635267471
Q1585_C111,0,0,0
Q1585_C112,0,0,0
Q1585_C113,0.4316341338,0.4387075406,0.4364732529
Q1585_C114,0,0,0
Q1585_C115,0,0,0
Q1585_C116,0.5683658662,0.5612924594,0.5635267471
Q1585_C117,0,0,0
Q1585_C118,0.5683658662,0.5612924594,0.5635267471
Q1585_C119,0.1825646548,0.1947561199,0.1847664488
Q1585_C120,0.1825646548,0.1947561199,0.1847664488
Q1585_C121,0,0,0
Q1585_C122,0,0,0
Q1585_C123,0.5683658662,0.5612924594,0.5635267471
Q1585_C124,0.5683658662,0.5612924594,0.5635267471
Q1585_C125,0,0,0
Q1585_C126,0,0,0
Q1585_C127,0,0,0
Q1585_C128,0,0,0
Q1585_C129,0,0,0
Q1585_C130,0,0,0
Q1585_C131,0,0,0
Q1585_C132,0,0,0
Q1585_C133,0,0,0
Q1585_C134,0,0,0
Q1585_C135,0,0,0
Q1585_C136,0,0,0
Q1585_C137,0,0,0
Q1585_C138,0,0,0
Q1585_C139,0,0,0
Q1585_C140,0,0,0
Q1585_C141,0,0,0
Q1585_C142,0,0,0
Q1585_C143,0,0,0
Q1586_C1,0,0,0
Q1586_C2,0,0,0
Q1586_C3,0,0,0
Q1586_C4,0,0,0
Q1586_C5,0,0,0
Q1587_C1,0,0,0
Q1587_C2,0,0,0
Q1587_C3,0,0,0
Q1587_C4,0,0,0
Q1587_C5,0,0,0
Q1587_C6,0,0,0
Q1587_C7,0,0,0
Q1588_C1,0,0,0
Q1588_C2,0,0,0
Q1589_C1,1,1,1
Q1589_C2,0,0,0
Q1589_C3,1,1,1
Q1590_C1,0,0,0
Q1591_C1,0,0,0
Q1591_C2,0,0,0
Q1591_C3,0,0,0
Q1591_C4,0,0,0
Q1592_C1,0,0,0
Q1592_C2,0,0,0
Q1592_C3,0,0,0
Q1592_C4,0,0,0
Q1592_C5,0,0,0
Q1592_C6,0,0,0
Q1592_C7,1,1,1
Q1592_C8,0,0,0
Q1592_C9,1,1,1
Q1592_C10,0,0,0
Q1592_C11,1,1,1
Q1592_C12,0,0,0
Q1592_C13,1,1,1
Q1593_C1,0,0,0
Q1593_C2,0,0,0
Q1594_C1,0,0,0
Q1594_C2,0,0,0
Q1595_C1,0,0,0
Q1595_C2,0,0,0
Q1595_C3,0,0,0
Q1596_C1,0,0,0
Q1596_C2,0,0,0
Q1596_C3,0,0,0
Q1596_C4,0,0,0
Q1596_C5,0,0,0
Q1596_C6,0.9867096947,0.9879995352,0.9690636018
Q1596_C7,0,0,0
Q1596_C8,1,1,1
Q1596_C9,0,0,0
Q1596_C10,0.9867096947,0.9879995352,0.9690636018
Q1596_C11,0,0,0
Q1596_C12,1,1,1
Q1596_C13,0,0,0
Q1596_C14,0,0,0
Q1597_C1,0,0,0
Q1597_C2,0,0,0
Q1597_C3,0,0,0
Q1597_C4,0,0,0
Q1597_C5,0,0,0
Q1597_C6,0,0,0
Q1597_C7,0,0,0
Q1597_C8,0,0,0
Q1598_C1,0,0,0
Q1598_C2,0,0,0
Q1598_C3,0,0,0
Q1599_C1,0.05122192754,0.04695297258,0.02803299535
Q1599_C2,1,1,1
Q1599_C3,0,0,0
Q1599_C4,0.5637830266,0.5576733095,0.5732175511
Q1600_C1,0,0,0
Q1600_C2,1,1,1
Q1600_C3,0,0,0
Q1600_C4,0,0,0
Q1601_C1,1,1,1
Q1601_C2,0,0,0
Q1601_C3,1,1,1
Q1601_C4,1,1,1
Q1601_C5,1,1,1
Q1602_C1,0,0,0
Q1602_C2,0,0,0
Q1602_C3,0,0,0
Q1603_C1,0.5980777673,0.6258396346,0.6113776287
Q1603_C2,1,1,1
Q1603_C3,0,0,0
Q1603_C4,0.5980777673,0.6258396346,0.6113776287
Q1603_C5,0,0,0
Q1603_C6,0,0,0
Q1604_C1,0,0,0
Q1604_C2,0,0,0
Q1604_C3,0,0,0
Q1605_C1,0,0,0
Q1606_C1,0,0,0
Q1606_C2,1,1,1
Q1606_C3,0,0,0
Q1606_C4,0,0,0
Q1606_C5,0,0,0
Q1606_C6,0,0,0
Q1606_C7,0.3835134752,0.3796078467,0.3818600539
Q1607_C1,0.7418598184,0.7237116686,0.7344215062
Q1607_C2,0.2581401816,0.2762883314,0.2655784938
Q1607_C3,1,1,1
Q1607_C4,0.2581401816,0.2762883314,0.2655784938
Q1607_C5,0,0,0
Q1607_C6,0,0,0
Q1607_C7,1,1,1
Q1607_C8,0,0,0
Q1607_C9,0,0,0
Q1607_C10,0,0,0
Q1607_C11,0,0,0
Q1607_C12,0,0,0
Q1607_C13,0,0,0
Q1607_C14,0,0,0
Q1607_C15,0,0,0
Q1607_C16,0,0,0
Q1607_C17,0,0,0
Q1607_C18,0,0,0
Q1607_C19,1,1,1
Q1607_C20,0,0,0
Q1607_C21,0,0,0
Q1607_C22,1,1,1
Q1607_C23,0,0,0
Q1607_C24,0,0,0
Q1607_C25,0,0,0
Q1607_C26,0,0,0
Q1607_C27,0,0,0
Q1608_C1,0,0,0
Q1608_C2,0,0,0
Q1608_C3,0,0,0
Q1608_C4,1,1,1
Q1608_C5,0,0,0
Q1608_C6,0.3390805664,0.352376168,0.3348962884
Q1608_C7,0.3390805664,0.352376168,0.3348962884
Q1609_C1,0,0,0
Q1609_C2,0,0,0
Q1609_C3,0,0,0
Q1609_C4,0,0,0
Q1610_C1,0.6505975116,0.652226465,0.6489390672
Q1610_C2,0.3359708993,0.3357440225,0.3387274276
Q1610_C3,0.6853733878,0.6835175575,0.6897883605
Q1610_C4,0.6505975116,0.652226465,0.6489390672
Q1610_C5,0.3359708993,0.3357440225,0.3387274276
Q1610_C6,0,0,0
Q1610_C7,1,1,1
Q1610_C8,0.6640291007,0.6642559775,0.6612725724
Q1610_C9,0.3494024884,0.347773535,0.3510609328
Q1610_C10,0.3146266122,0.3164824425,0.3102116395
Q1610_C11,0.3494024884,0.347773535,0.3510609328
Q1610_C12,0.3359708993,0.3357440225,0.3387274276
Q1610_C13,0.3146266122,0.3164824425,0.3102116395
Q1610_C14,0,0,0
Q1610_C15,0.3359708993,0.3357440225,0.3387274276
Q1610_C16,0,0,0
Q1610_C17,0.6505975116,0.652226465,0.6489390672
Q1611_C1,1,1,1
Q1611_C2,0,0,0
Q1611_C3,0,0,0
Q1611_C4,0,0,0
Q1611_C5,0,0,0
Q1611_C6,1,1,1
Q1612_C1,0,0,0
Q1612_C2,0.6149105729,0.6456247252,0.6332566711
Q1612_C3,0.6149105729,0.6456247252,0.6332566711
Q1612_C4,0,0,0
Q1612_C5,1,1,1
Q1612_C6,0,0,0
Q1612_C7,0,0,0
Q1612_C8,0,0,0
Q1612_C9,0,0,0
Q1612_C10,0,0,0
Q1612_C11,0,0,0
Q1612_C12,0,0,0
Q1612_C13,0,0,0
Q1612_C14,0,0,0
Q1613_C1,0.2998199187,0.3252073108,0.3084986065
Q1613_C2,0,0,0
Q1613_C3,0.2998199187,0.3252073108,0.3084986065
Q1613_C4,1,1,1
Q1613_C5,0.2998199187,0.3252073108,0.3084986065
Q1613_C6,0,0,0
Q1614_C1,0,0,0
Q1614_C2,0,0,0
Q1614_C3,0,0,0
Q1614_C4,0,0,0
Q1614_C5,0,0,0
Q1615_C1,0,0,0
Q1615_C2,0,0,0
Q1615_C3,0,0,0
Q1615_C4,0,0,0
Q1616_C1,0,0,0
Q1617_C1,0,0,0
Q1617_C2,1,1,1
Q1617_C3,0,0,0
Q1617_C4,1,1,1
Q1617_C5,0,0,0
Q1617_C6,0.3751788446,0.3869021016,0.379566324
Q1618_C1,1,1,1
Q1618_C2,0,0,0
Q1618_C3,0,0,0
Q1619_C1,0,0,0
Q1619_C2,0,0,0
Q1619_C3,0,0,0
Q1619_C4,0,0,0
Q1620_C1,0,0,0
Q1620_C2,0,0,0
Q1620_C3,0,0,0
Q1620_C4,0,0,0
Q1620_C5,0,0,0
Q1620_C6,0,0,0
Q1620_C7,0,0,0
Q1620_C8,0,0,0
Q1621_C1,0,0,0
Q1621_C2,1,1,1
Q1621_C3,1,1,1
Q1621_C4,1,1,1
Q1622_C1,1,1,1
Q1622_C2,1,1,1
Q1622_C3,0,0,0
Q1623_C1,0,0,0
Q1623_C2,0,0,0
Q1623_C3,0,0,0
Q1623_C4,0,0,0
Q1623_C5,0,0,0
Q1623_C6,0,0,0
Q1623_C7,0,0,0
Q1623_C8,0,0,0
Q1623_C9,0,0,0
Q1623_C10,0,0,0
Q1624_C1,0,0,0
Q1625_C1,0,0,0
Q1625_C2,0,0,0
Q1626_C1,0,0,0
Q1626_C2,0,0,0
Q1626_C3,0,0,0
Q1627_C1,0,0,0
Q1627_C2,0.5183514508,0.5163912896,0.5183597342
Q1627_C3,1,1,1
Q1627_C4,0.6441037537,0.6747064696,0.6566541109
Q1627_C5,0,0,0
Q1627_C6,0.5183514508,0.5163912896,0.5183597342
Q1628_C1,0.8307307498,0.7600162659,0.7977118394
Q1628_C2,0.4711783433,0.4576355193,0.4643555993
Q1628_C3,1,1,1
Q1628_C4,0,0,0
Q1629_C1,0,0,0
Q1629_C2,0,0,0
Q1629_C3,0,0,0
Q1630_C1,0,0,0
Q1630_C2,0,0,0
Q1630_C3,0,0,0
Q1630_C4,0,0,0
Q1631_C1,1,1,1
Q1631_C2,1,1,1
Q1631_C3,0,0,0
Q1632_C1,0,0,0
Q1632_C2,0,0,0
Q1632_C3,0,0,0
Q1632_C4,0,0,0
Q1632_C5,0,0,0
Q1633_C1,0,0,0
Q1633_C2,0,0,0
Q1633_C3,0,0,0
Q1634_C1,0,0,0
Q1634_C2,0,0,0
Q1635_C1,0,0,0
Q1635_C2,0,0,0
Q1635_C3,0,0,0
Q1635_C4,0,0,0
Q1636_C1,0,0,0
Q1636_C2,0,0,0
Q1636_C3,0,0,0
Q1636_C4,0,0,0
Q1636_C5,0,0,0
Q1636_C6,0,0,0
Q1636_C7,1,1,1
Q1636_C8,0,0,0
Q1637_C1,0,0,0
Q1637_C2,0,0,0
Q1637_C3,0,0,0
Q1637_C4,0,0,0
Q1637_C5,1,1,1
Q1637_C6,0,0,0
Q1637_C7,0,0,0
Q1637_C8,0,0,0
Q1637_C9,0,0,0
Q1638_C1,1,1,1
Q1638_C2,0.5651186041,0.5589419759,0.5663111918
Q1638_C3,0,0,0
Q1638_C4,0,0,0
Q1638_C5,0,0,0
Q1638_C6,0,0,0
Q1638_C7,0,0,0
Q1638_C8,0,0,0
Q1638_C9,0,0,0
Q1638_C10,0,0,0
Q1638_C11,0,0,0
Q1638_C12,0,0,0
Q1638_C13,0,0,0
Q1638_C14,0,0,0
Q1638_C15,0,0,0
Q1638_C16,0,0,0
Q1638_C17,0,0,0
Q1638_C18,1,1,1
Q1638_C19,0.4348813959,0.4410580241,0.4336888082
Q1638_C20,0,0,0
Q1638_C21,0,0,0
Q1638_C22,0,0,0
Q1638_C23,0,0,0
Q1638_C24,0.5651186041,0.5589419759,0.5663111918
Q1638_C25,0,0,0
Q1638_C26,0,0,0
Q1638_C27,0,0,0
Q1638_C28,0,0,0
Q1638_C29,0,0,0
Q1638_C30,0,0,0
Q1638_C31,0,0,0
Q1639_C1,0,0,0
Q1639_C2,0,0,0
Q1639_C3,0.5396694282,0.5354368985,0.5362444134
Q1639_C4,0,0,0
Q1639_C5,1,1,1
Q1639_C6,1,1,1
Q1639_C7,0.4603305718,0.4645631015,0.4637555866
Q1639_C8,0,0,0
Q1639_C9,0.5396694282,0.5354368985,0.5362444134
Q1639_C10,0.5396694282,0.5354368985,0.5362444134
Q1639_C11,0,0,0
Q1639_C12,0.4603305718,0.4645631015,0.4637555866
Q1639_C13,0,0,0
Q1639_C14,0.4603305718,0.4645631015,0.4637555866
Q1639_C15,0,0,0
Q1639_C16,0,0,0
Q1639_C17,0,0,0
Q1639_C18,0,0,0
Q1640_C1,0,0,0
Q1640_C2,0,0,0
Q1641_C1,0,0,0
Q1641_C2,0,0,0
Q1641_C3,0,0,0
Q1641_C4,0,0,0
Q1642_C1,0,0,0
Q1642_C2,0,0,0
Q1642_C3,0,0,0
Q1642_C4,0,0,0
Q1643_C1,0.9770353289,0.9791382694,0.9823939572
Q1643_C2,0,0,0
Q1643_C3,0.5211151385,0.5189900793,0.5230046428
Q1643_C4,0,0,0
Q1643_C5,0,0,0
Q1643_C6,1,1,1
Q1643_C7,0.9770353289,0.9791382694,0.9823939572
Q1643_C8,0,0,0
Q1643_C9,0,0,0
Q1644_C1,1,1,1
Q1644_C2,0,0,0
Q1644_C3,0,0,0
Q1644_C4,1,1,1
Q1644_C5,0,0,0
Q1644_C6,1,1,1
Q1644_C7,0,0,0
Q1644_C8,1,1,1
Q1645_C1,0,0,0
Q1645_C2,0,0,0
Q1645_C3,0,0,0
Q1645_C4,0.3456407796,0.3600280405,0.3499228185
Q1645_C5,0,0,0
Q1645_C6,1,1,1
Q1645_C7,0,0,0
Q1645_C8,0,0,0
Q1645_C9,0,0,0
Q1646_C1,0,0,0
Q1646_C2,0,0,0
Q1647_C1,0,0,0
Q1647_C2,0,0,0
Q1647_C3,0,0,0
Q1647_C4,1,1,1
Q1647_C5,0,0,0
Q1647_C6,0,0,0
Q1647_C7,0,0,0
Q1647_C8,0.7754357168,0.7946272403,0.7942169027
Q1647_C9,0,0,0
Q1647_C10,0,0,0
Q1647_C11,0,0,0
Q1647_C12,0.7754357168,0.7946272403,0.7942169027
Q1647_C13,0,0,0
Q1647_C14,0,0,0
Q1647_C15,0,0,0
Q1647_C16,0,0,0
Q1647_C17,0.7754357168,0.7946272403,0.7942169027
Q1647_C18,1,1,1
Q1647_C19,0,0,0
Q1647_C20,0,0,0
Q1647_C21,0,0,0
Q1647_C22,1,1,1
Q1647_C23,0,0,0
Q1647_C24,0,0,0
Q1647_C25,0,0,0
Q1647_C26,0,0,0
Q1647_C27,0,0,0
Q1647_C28,0,0,0
Q1647_C29,0,0,0
Q1647_C30,0,0,0
Q1647_C31,0,0,0
Q1647_C32,0,0,0
Q1647_C33,0,0,0
Q1647_C34,0,0,0
Q1647_C35,0.7754357168,0.7946272403,0.7942169027
Q1647_C36,1,1,1
Q1647_C37,0.7754357168,0.7946272403,0.7942169027
Q1648_C1,0,0,0
Q1648_C2,0,0,0
Q1648_C3,0,0,0
Q1648_C4,0,0,0
Q1648_C5,0,0,0
Q1648_C6,0,0,0
Q1648_C7,0,0,0
Q1649_C1,0,0,0
Q1649_C2,0,0,0
Q1649_C3,0,0,0
Q1649_C4,0,0,0
Q1649_C5,0,0,0
Q1650_C1,0,0,0
Q1650_C2,0,0,0
Q1650_C3,0,0,0
Q1650_C4,0,0,0
Q1650_C5,0,0,0
Q1650_C6,0,0,0
Q1650_C7,1,1,1
Q1650_C8,0,0,0
Q1650_C9,0,0,0
Q1651_C1,0,0,0
Q1651_C2,0,0,0
Q1651_C3,0,0,0
Q1651_C4,0,0,0
Q1651_C5,0,0,0
Q1651_C6,0,0,0
Q1651_C7,0,0,0
Q1651_C8,0,0,0
Q1652_C1,0,0,0
Q1652_C2,0,0,0
Q1652_C3,0,0,0
Q1652_C4,0,0,0
Q1652_C5,0,0,0
Q1652_C6,0,0,0
Q1652_C7,0,0,0
Q1652_C8,0,0,0
Q1653_C1,0,0,0
Q1653_C2,0,0,0
Q1653_C3,0,0,0
Q1653_C4,0,0,0
Q1653_C5,0,0,0
Q1653_C6,0,0,0
Q1653_C7,0,0,0
Q1654_C1,0,0,0
Q1654_C2,1,1,1
Q1654_C3,1,1,1
Q1654_C4,0,0,0
Q1655_C1,0,0,0
Q1655_C2,0,0,0
Q1656_C1,0,0,0
Q1656_C2,0,0,0
Q1656_C3,0.4547224445,0.4738543294,0.4635098437
Q1656_C4,1,1,1
Q1656_C5,0,0,0
Q1657_C1,0,0,0
Q1657_C2,0,0,0
Q1657_C3,0,0,0
Q1657_C4,0,0,0
Q1657_C5,0,0,0
Q1657_C6,0,0,0
Q1657_C7,0,0,0
Q1657_C8,0,0,0
Q1657_C9,0,0,0
Q1657_C10,0,0,0
Q1657_C11,0,0,0
Q1657_C12,0,0,0
Q1657_C13,0,0,0
Q1657_C14,0,0,0
Q1657_C15,0,0,0
Q1657_C16,0,0,0
Q1657_C17,0,0,0
Q1657_C18,0,0,0
Q1657_C19,0,0,0
Q1657_C20,0,0,0
Q1657_C21,0,0,0
Q1657_C22,0,0,0
Q1657_C23,0,0,0
Q1657_C24,0,0,0
Q1657_C25,0,0,0
Q1657_C26,0,0,0
Q1657_C27,0,0,0
Q1657_C28,0,0,0
Q1657_C29,0,0,0
Q1657_C30,0,0,0
Q1657_C31,0,0,0
Q1657_C32,0,0,0
Q1658_C1,1,1,1
Q1658_C2,0,0,0
Q1658_C3,1,1,1
Q1658_C4,0.7472384644,0.7399315047,0.7457263386
Q1659_C1,0,0,0
Q1660_C1,0,0,0
Q1660_C2,0,0,0
Q1660_C3,0,0,0
Q1660_C4,0,0,0
Q1660_C5,1,1,1
Q1660_C6,0,0,0
Q1660_C7,0,0,0
Q1661_C1,0,0,0
Q1662_C1,0,0,0
Q1662_C2,0,0,0
Q1662_C3,0,0,0
Q1662_C4,0,0,0
Q1662_C5,0,0,0
Q1663_C1,0,0,0
Q1663_C2,0,0,0
Q1663_C3,0,0,0
Q1663_C4,0,0,0
Q1664_C1,0,0,0
Q1664_C2,1,1,1
Q1664_C3,0,0,0
Q1664_C4,0,0,0
Q1665_C1,0,0,0
Q1665_C2,0,0,0
Q1665_C3,0,0,0
Q1665_C4,0,0,0
Q1665_C5,0,0,0
Q1666_C1,0,0,0
Q1666_C2,0,0,0
Q1667_C1,0,0,0
Q1667_C2,0,0,0
Q1667_C3,0,0,0
Q1667_C4,0,0,0
Q1667_C5,0,0,0
Q1667_C6,0,0,0
Q1668_C1,0,0,0
Q1668_C2,0,0,0
Q1668_C3,0,0,0
Q1668_C4,0,0,0
Q1668_C5,0,0,0
Q1668_C6,0,0,0
Q1669_C1,0,0,0
Q1669_C2,0,0,0
Q1669_C3,0,0,0
Q1669_C4,0,0,0
Q1669_C5,0,0,0
Q1669_C6,0,0,0
Q1670_C1,0,0,0
Q1670_C2,0,0,0
Q1670_C3,0,0,0
Q1670_C4,0,0,0
Q1670_C5,0,0,0
Q1670_C6,0,0,0
Q1671_C1,0,0,0
Q1672_C1,0,0,0
Q1673_C1,0,0,0
Q1673_C2,0,0,0
Q1673_C3,0,0,0
Q1673_C4,0,0,0
Q1673_C5,1,1,1
Q1674_C1,0.4780138162,0.480354716,0.4778445361
Q1674_C2,0,0,0
Q1674_C3,0,0,0
Q1674_C4,0,0,0
Q1674_C5,1,1,1
Q1674_C6,1,1,1
Q1674_C7,0,0,0
Q1674_C8,0,0,0
Q1674_C9,1,1,1
Q1675_C1,0,0,0
Q1675_C2,0.5631320435,0.556009189,0.5601095579
Q1675_C3,0,0,0
Q1675_C4,1,1,1
Q1675_C5,0,0,0
Q1676_C1,0,0,0
Q1676_C2,0,0,0
Q1676_C3,0,0,0
Q1676_C4,0,0,0
Q1676_C5,0,0,0
Q1676_C6,0,0,0
Q1676_C7,0.7519993706,0.7517707999,0.750653341
Q1676_C8,0,0,0
Q1676_C9,0,0,0
Q1676_C10,0,0,0
Q1676_C11,0,0,0
Q1676_C12,0,0,0
Q1676_C13,0,0,0
Q1676_C14,0,0,0
Q1676_C15,0.5224786476,0.5205530281,0.5192781082
Q1676_C16,0.5224786476,0.5205530281,0.5192781082
Q1676_C17,0,0,0
Q1676_C18,0.5224786476,0.5205530281,0.5192781082
Q1676_C19,0.5224786476,0.5205530281,0.5192781082
Q1676_C20,0,0,0
Q1676_C21,1,1,1
Q1676_C22,0.229520723,0.2312177717,0.2313752328
Q1676_C23,0.5224786476,0.5205530281,0.5192781082
Q1676_C24,0,0,0
Q1676_C25,0,0,0
Q1676_C26,0,0,0
Q1676_C27,0.5224786476,0.5205530281,0.5192781082
Q1676_C28,0,0,0
Q1676_C29,0,0,0
Q1677_C1,0,0,0
Q1677_C2,0,0,0
Q1677_C3,0,0,0
Q1677_C4,0,0,0
Q1678_C1,0,0,0
Q1678_C2,1,1,1
Q1678_C3,0,0,0
Q1678_C4,0,0,0
Q1678_C5,0,0,0
Q1678_C6,0,0,0
Q1678_C7,0,0,0
Q1678_C8,1,1,1
Q1678_C9,0,0,0
Q1678_C10,0,0,0
Q1678_C11,0,0,0
Q1678_C12,0,0,0
Q1678_C13,0,0,0
Q1678_C14,0,0,0
Q1678_C15,0,0,0
Q1678_C16,1,1,1
Q1678_C17,0,0,0
Q1678_C18,1,1,1
Q1678_C19,0,0,0
Q1678_C20,1,1,1
Q1678_C21,0.9605910111,0.9647366803,0.9701887398
Q1678_C22,1,1,1
Q1678_C23,0,0,0
Q1679_C1,0,0,0
Q1680_C1,0,0,0
Q1680_C2,0,0,0
Q1681_C1,0,0,0
Q1681_C2,1,1,1
Q1681_C3,0.3701444013,0.3669804475,0.3684776974
Q1681_C4,0,0,0
Q1681_C5,0.3701444013,0.3669804475,0.3684776974
Q1682_C1,0,0,0
Q1682_C2,0,0,0
Q1682_C3,0,0,0
Q1683_C1,0,0,0
Q1683_C2,0,0,0
Q1683_C3,0,0,0
Q1683_C4,0,0,0
Q1683_C5,0.6029634166,0.6004758521,0.6054938651
Q1683_C6,1,1,1
Q1683_C7,0,0,0
Q1684_C1,0,0,0
Q1684_C2,0,0,0
Q1684_C3,0,0,0
Q1684_C4,0,0,0
Q1684_C5,0,0,0
Q1685_C1,0,0,0
Q1685_C2,0,0,0
Q1685_C3,0,0,0
Q1685_C4,0,0,0
Q1685_C5,0,0,0
Q1685_C6,0,0,0
Q1685_C7,0,0,0
Q1685_C8,0,0,0
Q1685_C9,0,0,0
Q1685_C10,0,0,0
Q1685_C11,0,0,0
Q1685_C12,0,0,0
Q1685_C13,0,0,0
Q1685_C14,0,0,0
Q1686_C1,0,0,0
Q1686_C2,0,0,0
Q1686_C3,0,0,0
Q1686_C4,0,0,0
Q1686_C5,0,0,0
Q1686_C6,1,1,1
Q1687_C1,1,1,1
Q1687_C2,0,0,0
Q1687_C3,1,1,1
Q1687_C4,0,0,0
Q1687_C5,1,1,1
Q1687_C6,0,0,0
Q1688_C1,0,0,0
Q1688_C2,1,1,1
Q1688_C3,0,0,0
Q1688_C4,0,0,0
Q1688_C5,1,1,1
Q1688_C6,0,0,0
Q1688_C7,0,0,0
Q1688_C8,0,0,0
Q1688_C9,0,0,0
Q1689_C1,0,0,0
Q1689_C2,0,0,0
Q1689_C3,0,0,0
Q1689_C4,0,0,0
Q1689_C5,0,0,0
Q1690_C1,1,1,1
Q1690_C2,0.7974299864,0.812556649,0.8011833814
Q1690_C3,0,0,0
Q1690_C4,0,0,0
Q1690_C5,0,0,0
Q1690_C6,0.7974299864,0.812556649,0.8011833814
Q1690_C7,0,0,0
Q1690_C8,0.7974299864,0.812556649,0.8011833814
Q1690_C9,0.7974299864,0.812556649,0.8011833814
Q1690_C10,0,0,0
Q1690_C11,0.7974299864,0.812556649,0.8011833814
Q1690_C12,0,0,0
Q1690_C13,0.7974299864,0.812556649,0.8011833814
Q1690_C14,0.7974299864,0.812556649,0.8011833814
Q1691_C1,0,0,0
Q1691_C2,0,0,0
Q1691_C3,0,0,0
Q1691_C4,0,0,0
Q1692_C1,0,0,0
Q1692_C2,0,0,0
Q1692_C3,0,0,0
Q1692_C4,0,0,0
Q1692_C5,0,0,0
Q1692_C6,0,0,0
Q1692_C7,0,0,0
Q1692_C8,0,0,0
Q1692_C9,0,0,0
Q1692_C10,0,0,0
Q1693_C1,0,0,0
Q1694_C1,1,1,1
Q1694_C2,1,1,1
Q1694_C3,0,0,0
Q1694_C4,0,0,0
Q1694_C5,0,0,0
Q1694_C6,0,0,0
Q1694_C7,0,0,0
Q1695_C1,0,0,0
Q1695_C2,0,0,0
Q1695_C3,0,0,0
Q1695_C4,0,0,0
Q1696_C1,0,0,0
Q1696_C2,0,0,0
Q1696_C3,0,0,0
Q1696_C4,0,0,0
Q1697_C1,0,0,0
Q1697_C2,0,0,0
Q1697_C3,0,0,0
Q1697_C4,0,0,0
Q1697_C5,0,0,0
Q1697_C6,0,0,0
Q1697_C7,0,0,0
Q1697_C8,0,0,0
Q1697_C9,0,0,0
Q1697_C10,0,0,0
Q1697_C11,0,0,0
Q1697_C12,0,0,0
Q1697_C13,0,0,0
Q1697_C14,0,0,0
Q1698_C1,0,0,0
Q1699_C1,0,0,0
Q1699_C2,0,0,0
Q1699_C3,0,0,0
Q1699_C4,0,0,0
Q1699_C5,0,0,0
Q1700_C1,0.4622320912,0.46615111,0.4633851886
Q1700_C2,0,0,0
Q1700_C3,0,0,0
Q1700_C4,0,0,0
Q1700_C5,1,1,1
Q1700_C6,0,0,0
Q1700_C7,0,0,0
Q1700_C8,0,0,0
Q1701_C1,1,1,1
Q1701_C2,1,1,1
Q1701_C3,0,0,0
Q1701_C4,0.38743277,0.3968003601,0.3897662331
Q1701_C5,0,0,0
Q1702_C1,0,0,0
Q1702_C2,0,0,0
Q1702_C3,0,0,0
Q1702_C4,0,0,0
Q1702_C5,0,0,0
Q1703_C1,0,0,0
Q1703_C2,0,0,0
